Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
683902.5;68.05;4;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
650000.0;55.9;3;0;1;2;1999;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;7.1
590144.0;92.21;4;1;0;1;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.4
366000.0;52.2;2;0;5;5;1956;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.1
345000.0;37.8;2;0;6;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.3
546701.0;51.82;2;1;0;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
797175.0;59.05;3;1;3;5;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;21.7
799121.0;58.33;3;1;3;5;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;21.7
1049720.0;74.98;4;1;2;5;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;21.7
1050000.0;101.0;5;1;0;4;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;29.0
420000.0;26.0;2;0;11;11;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;15.8
430000.0;43.5;2;1;1;7;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
499000.0;72.04;4;0;3;3;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.4
259000.0;46.3;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;22.8
230000.0;36.08;2;0;1;3;1885;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.5
475000.0;66.89;3;0;3;4;1983;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;16.9
689000.0;100.0;4;0;2;2;2005;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;6.8
1300000.0;127.3;3;0;1;1;1963;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
756500.0;89.0;2;0;1;3;1936;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.2
867000.0;88.0;3;0;0;2;1910;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;18.2
1849518.0;93.41;3;1;2;2;2023;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.2
1042712.0;55.76;3;1;1;2;2023;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.2
740502.0;39.18;2;1;1;2;2023;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.2
1104796.0;59.08;3;1;1;2;2023;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.2
701379.0;37.11;2;1;1;2;2023;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.2
701322.0;39.18;2;1;0;2;2023;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.2
869000.0;58.39;2;0;9;13;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.3
899500.0;58.39;2;0;10;13;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.3
899000.0;63.36;3;0;5;8;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.3
799000.0;58.49;2;0;4;8;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.3
839900.0;58.39;2;0;4;8;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.3
799000.0;47.97;2;0;7;8;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.3
423000.0;42.3;2;0;4;4;1968;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
1184000.0;59.2;3;0;1;2;1901;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;9.0
995000.0;85.5;4;0;11;12;1993;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.1
479000.0;85.86;4;0;1;2;1960;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;19.9
960000.0;84.0;4;0;4;4;2017;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.3
499000.0;40.3;2;0;1;2;1937;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;7.9
789000.0;64.0;4;0;1;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12.8
1289000.0;90.25;3;0;0;1;1969;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.2
575000.0;70.3;3;0;0;3;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12.5
725000.0;49.24;3;0;4;12;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.6
550615.0;51.22;2;1;2;17;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.7
629000.0;64.7;3;0;2;4;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.5
1450000.0;139.03;6;0;2;2;1870;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;14.2
336000.0;54.55;3;1;1;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;21.1
256000.0;35.46;2;1;0;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;21.1
1300000.0;90.5;3;0;2;3;1900;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
440000.0;55.3;2;0;1;4;1953;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1.4
1150000.0;79.0;3;0;4;4;1970;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;22.0
269000.0;42.5;2;0;3;4;1978;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.0
859000.0;33.5;1;0;3;1;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.6
1444000.0;69.3;2;0;0;3;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.6
1550000.0;137.0;4;0;0;1;1924;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.4
269000.0;42.5;2;0;3;4;1978;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.5
604305.0;61.98;3;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
690707.5;68.05;4;1;4;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
459000.0;61.0;3;1;0;1;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;12.8
1380000.0;107.82;3;0;2;3;1931;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.9
1500000.0;112.3;4;0;2;7;2013;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.1
1425000.0;76.5;4;0;6;7;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.1
1190000.0;89.02;4;0;2;7;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.1
1400000.0;77.88;3;0;0;3;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
1345206.0;111.86;5;1;3;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;6.8
584000.0;72.8;4;0;4;4;1955;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;16.8
453102.0;58.09;2;1;0;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
470862.0;63.63;2;1;0;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
469604.0;63.46;2;1;0;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
402090.0;51.55;2;1;0;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
401934.0;51.53;2;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
329600.0;41.2;2;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
421356.0;54.02;2;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
376960.0;47.12;2;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
400764.0;51.38;2;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
419172.0;53.74;2;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
327520.0;40.94;2;1;2;2;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
419874.0;53.83;2;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
375840.0;46.98;2;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
329600.0;41.2;2;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
376960.0;47.12;2;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
327520.0;40.94;2;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
375840.0;46.98;2;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
769000.0;78.0;4;0;3;4;1940;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.4
1851300.0;108.9;4;1;2;2;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;14.1
1144850.0;65.42;3;1;0;2;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;14.1
931000.0;53.2;2;1;1;2;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;14.1
1144850.0;65.42;2;1;0;2;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;14.1
782600.0;44.72;2;1;0;2;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;14.1
828505.0;48.7;2;1;0;17;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.9
1990000.0;108.18;4;1;11;12;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;13.9
450000.0;45.05;2;0;1;4;1999;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.7
390000.0;48.12;3;0;3;3;1935;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;4.3
1382000.0;65.9;3;1;0;3;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;17.7
718776.0;71.52;4;1;0;17;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
840225.5;87.07;4;1;0;7;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
815000.0;70.7;3;0;7;17;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.1
1390000.0;73.0;3;0;0;3;2005;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;11.7
808350.0;53.89;3;0;4;17;2017;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.1
1723677.84;50.44;3;1;1;2;2021;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;63.4
349000.0;27.0;1;0;4;4;1978;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.8
450000.0;60.0;3;0;3;4;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.8
549000.0;79.73;4;0;0;3;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.7
824040.0;39.24;2;0;0;2;2020;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2.3
1485874.8;89.4;4;1;1;7;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
898500.0;57.5;3;0;1;5;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14.9
423000.0;42.3;2;0;4;4;1966;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
559000.0;52.23;2;0;1;3;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.4
423000.0;42.3;2;0;4;4;1966;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
559000.0;52.23;2;0;1;3;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.4
452000.0;40.83;2;0;3;3;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.7
470000.0;47.08;2;0;0;5;2004;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.9
1740000.0;84.2;4;0;1;2;2010;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.1
499000.0;72.8;3;0;2;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;7.1
690000.0;72.0;3;0;5;5;2004;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;29.0
549000.0;52.66;2;0;4;4;1950;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.1
299000.0;34.0;1;0;0;3;1934;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.1
610000.0;85.2;3;0;4;4;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2.1
1990000.0;222.95;4;0;0;1;2001;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;7.0
473883.5;48.11;2;1;4;17;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
1150000.0;110.4;4;0;2;2;1910;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;14.5
1242000.0;69.0;2;0;2;2;1910;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;10.0
673695.0;68.05;4;1;2;5;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
700000.0;130.95;5;0;0;2;2020;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;14.0
545000.0;42.0;2;0;2;9;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3.9
990000.0;80.0;3;0;0;3;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.4
1371189.0;115.42;4;1;0;8;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.0
698345.0;49.36;2;1;5;8;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.0
840682.0;57.66;3;1;5;8;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.0
399000.0;53.0;3;0;5;10;1982;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.7
620000.0;70.0;3;0;1;3;1995;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;8.5
420000.0;43.0;2;0;3;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;15.0
687000.0;76.49;3;0;0;2;1905;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;20.4
1079157.0;83.14;3;1;1;3;2019;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5.3
1340000.0;85.4;3;0;6;7;2007;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14.9
699900.0;72.37;3;0;2;2;1920;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;16.5
520410.0;47.31;2;1;2;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
581297.0;53.33;3;1;2;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
635688.0;58.32;3;1;2;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
683382.0;64.47;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
570631.0;53.33;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
559965.0;53.33;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
506217.0;47.31;2;1;0;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
506217.0;47.31;2;1;0;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
570631.0;53.33;3;1;0;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
449000.0;64.79;4;0;2;4;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
637000.0;97.7;3;0;1;6;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
683123.5;70.79;4;1;0;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
635000.0;63.8;3;0;0;2;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10.5
505495.0;59.47;4;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
649000.0;51.0;3;0;2;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;7.9
549480.0;57.84;4;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
610000.0;48.5;2;0;2;4;1958;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;17.3
610000.0;48.5;2;0;2;4;1958;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;17.3
526524.0;59.16;4;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
541723.0;59.53;4;1;0;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
1105185.0;65.9;2;1;3;6;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;22.1
925000.0;46.5;2;1;1;6;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;22.1
1018700.0;47.4;2;1;5;6;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;22.1
1600000.0;72.0;3;0;2;4;2017;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.6
450000.0;61.0;3;1;0;1;2021;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;12.8
479000.0;86.0;4;0;1;2;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;19.9
1020000.0;71.2;3;0;2;3;2005;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.6
304855.0;41.59;2;1;1;7;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
306934.0;41.59;2;1;2;7;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
950000.0;106.5;4;0;2;2;1923;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;17.6
550665.0;81.58;4;1;7;7;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
319181.0;41.56;2;1;6;7;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
381114.0;55.8;3;1;2;7;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
399358.0;59.34;3;1;2;7;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
854000.0;105.14;4;0;3;3;1989;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.5
419000.0;47.3;2;0;2;4;1996;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.5
526643.0;47.66;2;1;6;18;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
550615.0;51.22;2;1;6;18;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
635295.0;61.98;3;1;6;18;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
309000.0;35.0;2;0;1;2;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
1300000.0;85.5;2;0;0;2;1900;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;12.8
1900000.0;97.6;3;0;4;32;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.0
499900.0;42.0;2;0;1;9;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3.9
1899000.0;97.6;3;0;4;41;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.0
1805269.0;78.49;3;1;0;2;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.1
595130.0;45.73;2;1;0;3;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.5
395000.0;41.0;2;0;0;1;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
850000.0;62.72;3;0;1;1;1910;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;9.4
665000.0;94.6;4;0;0;3;1897;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;18.1
625000.0;52.5;3;0;2;4;1958;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;17.3
580000.0;70.3;3;0;0;3;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.5
463000.0;64.45;3;0;0;4;1999;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;9.1
569000.0;60.0;3;0;1;2;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;18.0
880700.0;66.72;2;0;2;2;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.9
839628.0;73.33;4;1;11;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
1407000.0;84.9;3;1;4;17;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.9
789530.0;63.68;3;1;3;3;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.5
1724140.0;78.37;3;0;0;2;2020;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.1
975000.0;101.0;4;0;2;3;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
975000.0;101.0;3;0;2;3;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
709000.0;58.2;3;0;2;2;1914;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;13.8
585000.0;44.3;3;0;2;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.9
320000.0;42.0;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.1
1679000.0;84.0;4;0;5;5;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.5
1135500.0;75.7;4;0;2;2;2022;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2.7
1208140.0;83.32;4;0;1;2;2022;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2.7
1099000.0;56.35;2;0;5;5;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.8
1448464.0;104.5;4;0;1;12;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14.9
1099000.0;56.35;2;0;5;5;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.9
1250000.0;74.0;3;0;0;4;1910;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;9.8
601575.0;61.7;3;1;2;6;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
604305.0;61.98;3;1;1;17;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
899316.0;90.84;4;1;2;6;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
570836.0;56.24;3;1;2;6;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
680000.0;65.71;4;0;1;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1.1
1290000.0;78.5;4;0;8;17;2018;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.9
797257.5;81.77;4;1;1;6;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
733395.0;75.22;4;1;1;7;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
563576.0;54.22;3;1;0;17;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
565000.0;56.0;2;0;3;5;1956;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0.7
375000.0;53.5;2;0;2;2;1920;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;24.5
728000.0;71.7;3;0;8;11;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;16.7
850000.0;94.0;4;0;1;3;2012;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;14.9
1249000.0;177.0;8;0;0;3;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.8
