Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
260000.0;38.5;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
320000.0;40.48;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
494000.0;130.57;5;0;0;1.0;1999.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;14.5
524900.0;65.9;3;0;2;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
490000.0;50.0;3;0;4;4.0;2010.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.4
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
752000.0;96.43;4;1;9;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
587000.0;85.13;4;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
456000.0;62.48;3;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
392000.0;57.72;2;1;6;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
370000.0;53.72;2;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
203500.0;30.0;1;1;4;6.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;5.5
377000.0;49.64;3;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
320000.0;40.48;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
708000.0;82.41;4;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
544000.0;68.04;4;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
506000.0;56.91;3;1;5;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
388000.0;42.67;2;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
350000.0;38.9;2;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
264000.0;27.27;1;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
752000.0;97.68;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
335000.0;55.91;2;1;1;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
330000.0;55.56;2;1;2;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
330000.0;55.91;2;1;5;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
483574.0;53.14;3;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
478088.0;52.25;3;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
391268.0;40.13;2;1;5;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
362295.0;37.35;2;1;7;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
360795.0;35.9;2;1;6;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
370691.0;32.67;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
327675.0;28.87;1;1;4;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
207000.0;29.5;1;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
427000.0;64.0;4;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
752000.0;97.68;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
413168.0;60.76;3;1;1;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;5.5
342000.0;50.3;3;0;3;10.0;1971.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.6
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
330000.0;52.0;3;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
291000.0;44.5;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
349900.0;43.5;2;0;0;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
725208.0;82.41;4;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
260000.0;74.0;4;0;2;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;14.3
239900.0;67.14;3;0;1;4.0;1918.0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;21.1
427000.0;64.0;4;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
129000.0;47.0;2;0;1;1.0;1960.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;14.5
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
185000.0;54.2;3;0;0;2.0;1920.0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;20.8
215000.0;46.5;2;0;1;2.0;1960.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;23.6
320000.0;52.0;3;1;3;5.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
254000.0;38.5;2;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
203000.0;29.5;1;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
357000.0;53.8;3;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
190000.0;26.5;1;0;5;8.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;8.4
309000.0;50.0;3;1;1;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;33.1
295000.0;41.25;2;1;0;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
700000.0;80.2;4;1;4;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
466000.0;56.2;4;1;2;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
487000.0;52.2;3;1;4;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
378000.0;40.8;2;1;6;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
455000.0;65.0;3;0;3;3.0;2016.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.7
820000.0;94.3;5;0;1;2.0;1992.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;4.5
179000.0;45.0;2;0;2;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;16.2
490000.0;71.0;3;0;1;2.0;1963.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;6.7
415000.0;63.0;3;0;2;7.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;20.2
259000.0;69.0;2;0;3;3.0;1930.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.0
245000.0;64.74;3;0;2;4.0;1951.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;9.3
184000.0;51.26;2;0;2;2.0;1955.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;14.5
567500.0;77.0;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
489975.0;68.25;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
370000.0;78.39;4;0;0;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;17.1
513000.0;73.3;3;0;5;5.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.3
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
230000.0;41.8;2;0;0;2.0;1940.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;5.0
269000.0;46.8;2;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5.4
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
176000.0;38.3;1;0;3;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.4
316000.0;47.0;2;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
350000.0;54.0;3;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
160000.0;42.05;2;0;1;1.0;1918.0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;11.0
186000.0;24.6;1;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
499000.0;74.0;3;0;0;1.0;2010.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;27.4
608679.5;85.13;4;1;7;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
608679.5;85.13;4;1;6;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
608679.5;85.13;4;1;5;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
484220.0;62.48;3;1;9;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
418470.0;57.72;2;1;8;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
330000.0;52.3;2;0;2;3.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;26.1
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
273664.0;42.76;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
479680.0;66.8;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
429000.0;105.0;3;0;1;2.0;1982.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;22.0
590000.0;100.0;3;0;3;3.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;8.9
490000.0;71.0;3;0;1;2.0;1963.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;6.7
306558.0;48.66;3;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
295344.0;46.88;3;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
248724.0;39.48;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
307188.0;48.76;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
298752.0;46.68;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
159000.0;44.0;2;0;3;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;27.6
219000.0;50.4;2;0;0;2.0;1950.0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;16.6
249291.0;39.57;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
787000.0;68.7;3;0;3;7.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.9
385000.0;74.4;3;0;2;3.0;1956.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;23.3
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
680000.0;92.1;4;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0.0
320000.0;88.0;3;0;1;2.0;1910.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;14.6
279000.0;62.6;3;0;9;9.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12.6
401154.0;57.72;2;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
416630.0;68.3;4;1;1;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.6
680000.0;86.1;4;1;0;1.0;2021.0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
229900.0;43.83;2;1;6;10.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10.5
210000.0;48.7;2;0;2;4.0;1979.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;19.8
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
375000.0;58.0;3;1;0;1.0;2021.0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;10.9
355000.0;61.0;3;1;1;1.0;2021.0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;10.9
252000.0;50.4;2;0;1;3.0;1930.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;22.4
375000.0;50.27;2;1;2;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;20.7
221000.0;45.7;2;0;1;2.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;20.2
740000.0;115.0;4;0;1;3.0;1918.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1.6
347328.0;54.27;3;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
229320.0;36.4;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
229320.0;36.4;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
229320.0;36.4;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
341888.0;53.42;3;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
237321.0;37.67;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
237321.0;37.67;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
342592.0;53.53;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
179000.0;34.0;2;0;9;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;22.0
229320.0;36.4;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
229320.0;36.4;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
205000.0;26.5;1;0;10;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;4.2
229320.0;36.4;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
275712.0;43.08;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
347328.0;54.27;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;14.6
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;48.93;3;0;0;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;13.0
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
309000.0;61.0;3;0;0;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;24.3
190000.0;26.55;1;0;5;8.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8.1
168000.0;33.0;1;0;4;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;10.6
150000.0;37.45;2;0;2;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;10.6
250000.0;31.0;1;0;3;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;6.6
216000.0;48.06;3;0;3;4.0;1974.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;7.9
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
299000.0;49.39;2;0;1;2.0;2009.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;11.1
215000.0;33.0;1;0;7;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;14.0
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
289000.0;57.0;3;0;4;4.0;1982.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;8.1
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
304000.0;33.8;2;1;3;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;19.0
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
420000.0;78.0;3;0;1;2.0;1950.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;10.9
420000.0;78.0;3;0;1;2.0;1950.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;10.9
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
360000.0;41.97;2;0;0;3.0;1915.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;10.0
140000.0;37.1;2;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;13.6
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
274999.0;54.0;3;0;4;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6.7
295000.0;63.0;3;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;27.4
295000.0;67.0;3;0;2;4.0;1987.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;13.7
589992.0;95.16;5;1;1;1.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0.0
541460.0;95.16;5;1;1;1.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;8.4
165000.0;38.29;2;0;2;3.0;1913.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;570.0
222251.0;30.0;1;1;1;5.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
309000.0;54.0;3;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;19.8
318100.0;62.17;3;0;0;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;24.0
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
170000.0;43.0;2;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;15.9
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
295000.0;51.0;2;0;2;8.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8.0
